YOB,NKID,DEP,PHON,SINC,DAINC,DHVAL,DMORT,DOUTM,DOUTL,DOUTHP,DOUTCC,BAD,AES0,AES1,AES2,AES3,AES4,AES5,AES6,AES7,AES8,AES9,AES10,RES0,RES1,RES2,RES3,RES4
47.0,2.0,0.0,1,0.0,25200.0,52464.0,38464.0,824.0,0.0,160.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
99.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
7.0,0.0,0.0,1,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
50.0,2.0,0.0,0,0.0,12000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
68.0,0.0,0.0,1,0.0,6426.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
56.0,3.0,0.0,1,0.0,33000.0,0.0,0.0,520.0,0.0,28.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
44.0,2.0,0.0,1,1250.0,51000.0,28928.0,20000.0,324.0,0.0,200.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
65.0,0.0,0.0,1,0.0,25500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
69.0,0.0,0.0,1,0.0,5916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
67.0,1.0,0.0,0,0.0,21750.0,0.0,0.0,448.0,0.0,80.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
67.0,0.0,0.0,1,0.0,5100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
62.0,0.0,0.0,0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
43.0,2.0,0.0,1,0.0,21942.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
37.0,1.0,0.0,1,7000.0,44100.0,43392.0,2464.0,600.0,0.0,0.0,40.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
60.0,3.0,0.0,0,0.0,13365.0,0.0,0.0,144.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
63.0,0.0,0.0,1,0.0,36600.0,0.0,0.0,0.0,0.0,360.0,200.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
22.0,0.0,0.0,1,0.0,0.0,37856.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
19.0,0.0,0.0,1,0.0,7044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
32.0,0.0,1.0,1,5000.0,33000.0,20928.0,42464.0,784.0,228.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
61.0,0.0,0.0,1,0.0,27810.0,64000.0,60800.0,500.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
26.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
39.0,4.0,1.0,1,0.0,44529.0,39392.0,14464.0,800.0,84.0,0.0,600.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
46.0,1.0,0.0,1,0.0,45000.0,21248.0,24000.0,0.0,0.0,0.0,180.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
64.0,0.0,0.0,1,11200.0,19800.0,38464.0,6464.0,0.0,0.0,0.0,400.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
35.0,0.0,0.0,1,5200.0,26487.0,16928.0,25352.0,244.0,280.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
62.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,188.0,176.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
65.0,0.0,0.0,1,0.0,16611.0,0.0,0.0,308.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
57.0,0.0,0.0,1,0.0,24000.0,34464.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
55.0,2.0,0.0,1,3000.0,45000.0,50176.0,54464.0,864.0,0.0,0.0,1200.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32.0,0.0,0.0,1,0.0,22500.0,54784.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
66.0,0.0,0.0,1,0.0,26100.0,0.0,0.0,640.0,0.0,0.0,120.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
62.0,0.0,0.0,1,0.0,60000.0,0.0,0.0,800.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
49.0,2.0,0.0,1,0.0,36000.0,26464.0,60000.0,500.0,0.0,428.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18.0,0.0,0.0,1,14000.0,0.0,28928.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
57.0,0.0,0.0,1,0.0,24000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53.0,0.0,0.0,1,18000.0,24000.0,48928.0,28928.0,1464.0,336.0,64.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
68.0,0.0,0.0,1,0.0,0.0,0.0,0.0,320.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
59.0,1.0,0.0,1,4160.0,11700.0,60000.0,15600.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
52.0,2.0,0.0,1,7500.0,0.0,3392.0,14464.0,980.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
63.0,0.0,0.0,1,0.0,30000.0,0.0,0.0,0.0,264.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
51.0,2.0,0.0,1,7500.0,16590.0,14464.0,0.0,448.0,0.0,144.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
25.0,0.0,0.0,1,0.0,36000.0,28928.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
55.0,2.0,0.0,1,0.0,58500.0,22464.0,40000.0,320.0,720.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
47.0,2.0,0.0,1,12000.0,0.0,44928.0,44928.0,520.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
69.0,0.0,0.0,1,0.0,4326.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
55.0,2.0,0.0,1,0.0,9000.0,18464.0,46000.0,300.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
37.0,2.0,0.0,1,6000.0,39666.0,37856.0,4928.0,1284.0,636.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
57.0,0.0,0.0,1,0.0,42000.0,62464.0,18464.0,1040.0,320.0,160.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
27.0,0.0,0.0,1,0.0,12000.0,32320.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
33.0,0.0,0.0,1,0.0,43500.0,28928.0,4.0,0.0,416.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
26.0,0.0,0.0,1,0.0,0.0,0.0,0.0,368.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
68.0,0.0,0.0,1,0.0,5859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
69.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
69.0,0.0,0.0,0,0.0,0.0,0.0,0.0,448.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
69.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
66.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
65.0,0.0,0.0,1,0.0,9495.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
36.0,2.0,0.0,1,0.0,60000.0,20928.0,54464.0,1520.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
64.0,0.0,0.0,1,0.0,17820.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
65.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
38.0,0.0,0.0,1,0.0,24000.0,14464.0,4.0,0.0,608.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
49.0,2.0,0.0,1,0.0,7200.0,28928.0,64000.0,440.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
58.0,0.0,0.0,1,0.0,42000.0,36464.0,30464.0,712.0,280.0,120.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
61.0,0.0,0.0,1,0.0,28254.0,0.0,0.0,0.0,528.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
56.0,0.0,0.0,1,2444.0,36000.0,36928.0,8928.0,1040.0,472.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
47.0,0.0,0.0,1,0.0,16662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
67.0,0.0,0.0,1,0.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
56.0,0.0,0.0,1,0.0,54000.0,0.0,0.0,320.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
62.0,0.0,0.0,1,0.0,17565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
57.0,1.0,0.0,0,3640.0,29736.0,38464.0,38464.0,0.0,120.0,640.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
50.0,4.0,0.0,1,0.0,21000.0,0.0,0.0,480.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
47.0,2.0,0.0,1,0.0,36000.0,28928.0,0.0,0.0,756.0,0.0,80.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
49.0,2.0,0.0,1,9620.0,4680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
56.0,0.0,0.0,0,0.0,21750.0,60000.0,44000.0,440.0,0.0,0.0,120.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
20.0,0.0,0.0,1,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
49.0,4.0,0.0,1,0.0,4896.0,28928.0,14464.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
61.0,1.0,0.0,1,0.0,20358.0,26464.0,64000.0,656.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
69.0,0.0,0.0,1,0.0,5745.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
43.0,2.0,0.0,1,0.0,24464.0,43392.0,14928.0,1120.0,760.0,0.0,200.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11.0,0.0,0.0,0,0.0,13500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
63.0,0.0,0.0,1,6000.0,25500.0,0.0,0.0,280.0,508.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
45.0,2.0,0.0,1,0.0,38403.0,48928.0,20000.0,200.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
69.0,0.0,0.0,1,0.0,5859.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
66.0,0.0,0.0,0,0.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
61.0,0.0,0.0,1,0.0,30000.0,0.0,0.0,0.0,0.0,400.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
44.0,2.0,0.0,1,12800.0,44400.0,32928.0,22464.0,712.0,760.0,0.0,160.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
68.0,0.0,0.0,1,0.0,12000.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
47.0,0.0,0.0,1,0.0,27000.0,34464.0,56000.0,484.0,0.0,0.0,40.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
55.0,2.0,0.0,1,0.0,30000.0,48928.0,4.0,0.0,0.0,256.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33.0,1.0,0.0,1,8056.0,50484.0,23392.0,4.0,0.0,0.0,0.0,200.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
44.0,1.0,0.0,1,0.0,30000.0,53248.0,6464.0,800.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
46.0,1.0,0.0,0,0.0,51000.0,43392.0,24000.0,344.0,464.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
33.0,0.0,0.0,1,0.0,0.0,48928.0,28000.0,200.0,28000.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
69.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
36.0,0.0,1.0,1,0.0,18928.0,0.0,0.0,0.0,1440.0,0.0,1200.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7.0,0.0,0.0,1,0.0,0.0,14464.0,4.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
61.0,0.0,0.0,1,0.0,12960.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
65.0,0.0,0.0,1,12000.0,0.0,0.0,0.0,640.0,604.0,0.0,80.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
58.0,0.0,0.0,1,0.0,24000.0,28928.0,64000.0,680.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
58.0,2.0,0.0,1,0.0,39000.0,0.0,0.0,280.0,0.0,44.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
36.0,0.0,0.0,1,0.0,15000.0,14464.0,32000.0,532.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
64.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
68.0,0.0,0.0,1,0.0,17334.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
62.0,1.0,0.0,0,5040.0,18000.0,0.0,0.0,172.0,288.0,0.0,60.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
63.0,0.0,0.0,1,14000.0,24000.0,43928.0,24320.0,1308.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
55.0,1.0,0.0,1,0.0,31980.0,0.0,0.0,0.0,0.0,0.0,300.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
60.0,0.0,0.0,1,0.0,22500.0,22464.0,22464.0,600.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
53.0,3.0,0.0,1,0.0,42000.0,8928.0,34464.0,720.0,360.0,0.0,80.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
39.0,1.0,0.0,1,24000.0,5184.0,17856.0,50464.0,1200.0,0.0,0.0,800.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
49.0,1.0,0.0,1,0.0,56100.0,32320.0,42464.0,400.0,420.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
59.0,0.0,0.0,1,0.0,25620.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
99.0,0.0,0.0,1,0.0,21000.0,0.0,0.0,0.0,0.0,0.0,60.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
21.0,1.0,0.0,1,20000.0,0.0,32320.0,4.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
51.0,5.0,0.0,1,3690.0,24255.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
69.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
64.0,0.0,0.0,1,0.0,20400.0,0.0,0.0,192.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
53.0,2.0,0.0,1,1200.0,30000.0,54464.0,48000.0,528.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
51.0,3.0,0.0,1,0.0,17640.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
55.0,1.0,0.0,1,1800.0,36000.0,22464.0,64000.0,640.0,240.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
65.0,0.0,0.0,1,0.0,19500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
47.0,2.0,0.0,1,0.0,18900.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
68.0,0.0,0.0,1,0.0,12960.0,0.0,0.0,480.0,36.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
53.0,2.0,0.0,1,10000.0,9900.0,0.0,0.0,588.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
68.0,0.0,0.0,1,0.0,10800.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
52.0,2.0,0.0,1,2000.0,24000.0,0.0,0.0,448.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
69.0,0.0,0.0,1,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
40.0,1.0,0.0,1,10000.0,9464.0,3392.0,46464.0,1000.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.0,0.0,0.0,1,0.0,29400.0,0.0,0.0,216.0,100.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
58.0,0.0,0.0,1,0.0,22500.0,50464.0,38464.0,904.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
64.0,0.0,0.0,0,0.0,22080.0,22464.0,12864.0,620.0,220.0,100.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
58.0,0.0,0.0,0,0.0,7800.0,0.0,0.0,360.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
61.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
63.0,0.0,0.0,0,0.0,22800.0,6464.0,6464.0,584.0,120.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
46.0,3.0,0.0,1,10500.0,30000.0,8928.0,34464.0,700.0,480.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
57.0,0.0,0.0,1,0.0,49500.0,25392.0,6928.0,940.0,80.0,200.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
68.0,0.0,0.0,1,0.0,13482.0,0.0,0.0,320.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
63.0,0.0,0.0,1,0.0,25500.0,0.0,0.0,320.0,200.0,72.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
54.0,0.0,0.0,1,0.0,10214.0,10176.0,52320.0,3800.0,700.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
59.0,0.0,0.0,1,0.0,6000.0,0.0,0.0,480.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
59.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
56.0,2.0,0.0,1,0.0,37500.0,23392.0,26464.0,700.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
54.0,2.0,0.0,1,3000.0,48600.0,46464.0,30464.0,624.0,264.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
66.0,0.0,0.0,1,0.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
67.0,0.0,0.0,1,0.0,14625.0,0.0,0.0,320.0,0.0,88.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
43.0,0.0,0.0,1,10000.0,15000.0,36464.0,0.0,592.0,464.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
69.0,0.0,0.0,1,0.0,0.0,20928.0,4.0,0.0,0.0,0.0,200.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
58.0,1.0,0.0,1,0.0,46944.0,48464.0,42464.0,720.0,100.0,392.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
30.0,0.0,0.0,1,3800.0,8100.0,22464.0,4.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
18.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
67.0,0.0,0.0,1,0.0,4680.0,0.0,0.0,400.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
69.0,0.0,0.0,0,0.0,5700.0,0.0,0.0,72.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
31.0,0.0,0.0,1,0.0,0.0,0.0,0.0,416.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
64.0,0.0,0.0,0,0.0,26226.0,34464.0,0.0,856.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
55.0,0.0,0.0,1,9000.0,10545.0,34464.0,0.0,800.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
52.0,2.0,0.0,1,0.0,42000.0,52464.0,464.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
29.0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
55.0,0.0,0.0,1,0.0,51000.0,0.0,0.0,0.0,0.0,544.0,80.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
50.0,1.0,0.0,1,0.0,6000.0,58464.0,40000.0,288.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
45.0,1.0,0.0,1,0.0,42000.0,61248.0,30464.0,880.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
23.0,0.0,0.0,1,0.0,15000.0,32320.0,4.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
57.0,0.0,0.0,1,0.0,27000.0,0.0,0.0,328.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66.0,0.0,0.0,1,0.0,5715.0,0.0,0.0,412.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
